,AGE,GENDER,CHILD_TOTAL,DEPENDANTS,SOCSTATUS_WORK_FL,SOCSTATUS_PENS_FL,PERSONAL_INCOME,AGREEMENT_RK,TARGET,LOAN_NUM_TOTAL_x,LOAN_NUM_TOTAL_y,LOAN_NUM_CLOSED
15667,48,0,3,3,1,0,10000.0,62232857.0,0.0,2.0,2.0,2.0
15668,41,1,1,1,1,0,55000.0,67152742.0,0.0,3.0,3.0,3.0
15669,32,0,0,0,1,0,25000.0,62023604.0,0.0,1.0,1.0,1.0
15670,47,1,2,1,1,0,11000.0,66773807.0,0.0,3.0,3.0,3.0
15671,52,1,0,0,1,0,13000.0,66411151.0,0.0,2.0,2.0,2.0
15672,49,1,0,0,1,0,15000.0,61151924.0,0.0,1.0,1.0,1.0
15674,35,0,1,1,1,0,18000.0,60461308.0,0.0,1.0,1.0,1.0
15675,51,1,1,0,1,0,16000.0,61426855.0,0.0,1.0,1.0,1.0
15676,37,1,2,1,1,0,9000.0,62247868.0,0.0,1.0,1.0,1.0
15677,35,1,1,1,1,0,25000.0,64370257.0,0.0,1.0,1.0,1.0
15678,34,1,2,2,1,0,5000.0,61419623.0,0.0,1.0,1.0,1.0
15679,43,1,2,0,1,0,8000.0,67428679.0,0.0,2.0,2.0,2.0
15681,40,1,1,1,1,0,4800.0,61107703.0,0.0,1.0,1.0,1.0
15682,57,1,0,0,0,1,9000.0,73851004.0,0.0,1.0,1.0,1.0
15683,49,1,0,0,1,0,11000.0,67172372.0,0.0,3.0,3.0,3.0
15684,40,1,1,1,1,0,15000.0,61168423.0,0.0,1.0,1.0,1.0
15685,29,1,0,0,1,0,4800.0,64913375.0,0.0,1.0,1.0,1.0
15686,29,1,0,2,1,0,16000.0,61307294.0,1.0,1.0,1.0,1.0
15687,49,1,2,1,1,0,16000.0,66708423.0,0.0,1.0,1.0,1.0
15688,44,1,0,0,1,0,5800.0,66327234.0,0.0,3.0,3.0,3.0
15689,35,0,2,2,1,0,12000.0,66911523.0,0.0,3.0,3.0,3.0
15690,30,1,1,1,1,0,15000.0,67436425.0,0.0,1.0,1.0,1.0
15691,50,1,2,0,1,0,15000.0,65201676.0,0.0,1.0,1.0,1.0
15692,27,1,1,1,1,0,11000.0,63906488.0,0.0,1.0,1.0,1.0
15693,35,0,2,2,1,0,19000.0,75025378.0,0.0,2.0,2.0,2.0
15694,27,1,1,1,1,0,8000.0,64839970.0,0.0,1.0,1.0,1.0
15695,29,1,1,1,1,0,15000.0,74818299.0,1.0,1.0,1.0,1.0
15696,49,1,2,0,1,0,18500.0,63326226.0,0.0,1.0,1.0,1.0
15697,43,1,0,0,1,0,10000.0,63599647.0,0.0,1.0,1.0,1.0
15698,39,1,0,0,1,0,8000.0,62186860.0,0.0,1.0,1.0,1.0
15700,63,1,1,0,1,0,8000.0,65500860.0,0.0,1.0,1.0,1.0
15701,35,1,2,2,1,0,10000.0,66828843.0,1.0,3.0,3.0,3.0
15702,25,1,2,2,1,0,11000.0,66092761.0,0.0,1.0,1.0,1.0
15703,41,0,1,1,1,0,7600.0,63919378.0,0.0,1.0,1.0,1.0
15704,26,1,1,1,1,0,15000.0,74824772.0,1.0,1.0,1.0,1.0
15705,23,1,0,0,1,0,20000.0,67170042.0,1.0,3.0,3.0,3.0
15708,25,1,1,1,1,0,5000.0,60443964.0,0.0,1.0,1.0,1.0
15709,34,1,0,0,1,0,15000.0,61458455.0,0.0,2.0,2.0,2.0
15710,37,0,1,1,1,0,15000.0,61065897.0,0.0,1.0,1.0,1.0
15711,31,0,1,1,1,0,34000.0,66741865.0,0.0,2.0,2.0,2.0
15712,45,1,2,1,1,0,20000.0,64438921.0,0.0,1.0,1.0,1.0
15713,62,1,0,0,0,1,14000.0,63366966.0,0.0,1.0,1.0,1.0
15714,35,1,0,0,1,0,11000.0,63909533.0,1.0,1.0,1.0,1.0
15715,47,1,2,0,1,0,6500.0,62438395.0,0.0,1.0,1.0,1.0
15716,36,0,1,1,1,0,35000.0,62592549.0,0.0,1.0,1.0,1.0
15717,47,1,1,1,1,0,8000.0,62021379.0,0.0,1.0,1.0,1.0
15718,54,1,1,0,1,0,40000.0,67229302.0,0.0,3.0,3.0,3.0
15719,28,0,0,0,1,0,10000.0,60105071.0,0.0,1.0,1.0,1.0
15720,44,1,1,0,1,0,20000.0,62936596.0,0.0,1.0,1.0,1.0
15721,38,1,3,3,1,0,20000.0,62615365.0,1.0,1.0,1.0,1.0
15722,27,1,0,0,1,0,15500.0,72289569.0,0.0,1.0,1.0,1.0
15723,43,1,0,0,1,0,12000.0,75278912.0,0.0,1.0,1.0,1.0
15724,60,0,0,0,1,1,44000.0,62441552.0,0.0,1.0,1.0,1.0
15725,35,1,1,1,1,0,9500.0,67425686.0,0.0,1.0,1.0,1.0
15726,28,1,1,1,1,0,9000.0,66768933.0,0.0,1.0,1.0,1.0
15727,46,1,1,1,1,0,8000.0,67146126.0,0.0,2.0,2.0,2.0
15728,44,1,0,0,1,0,12000.0,74962773.0,0.0,2.0,2.0,2.0
15729,29,1,1,1,1,0,15000.0,61922555.0,0.0,1.0,1.0,1.0
15730,65,0,0,0,0,1,5500.0,74184484.0,0.0,3.0,3.0,3.0
15731,58,0,2,0,1,1,20000.0,66666834.0,0.0,2.0,2.0,2.0
15732,62,1,0,0,0,1,12000.0,63997517.0,0.0,1.0,1.0,1.0
15733,23,1,1,1,1,0,12500.0,67327658.0,0.0,1.0,1.0,1.0
15734,25,0,0,0,1,0,8000.0,64432900.0,0.0,1.0,1.0,1.0
15735,44,1,1,1,1,0,17000.0,60055035.0,0.0,1.0,1.0,1.0
15736,32,1,1,1,1,0,14000.0,67152702.0,0.0,2.0,2.0,2.0
15737,23,0,0,0,1,0,10000.0,62078531.0,0.0,1.0,1.0,1.0
15738,30,1,0,0,1,0,14000.0,63635238.0,0.0,1.0,1.0,1.0
15739,24,0,0,0,1,0,8000.0,73836003.0,0.0,2.0,2.0,2.0
15740,54,1,1,0,1,1,56000.0,67536335.0,0.0,2.0,2.0,2.0
15741,30,1,1,1,1,0,15000.0,67323232.0,1.0,1.0,1.0,1.0
15742,59,0,7,0,1,0,10000.0,64559789.0,0.0,1.0,1.0,1.0
15743,26,1,3,3,1,0,6000.0,66082711.0,0.0,1.0,1.0,1.0
15744,30,1,1,1,1,0,10000.0,61380076.0,0.0,2.0,2.0,2.0
15746,36,1,0,0,1,0,4300.0,61530444.0,0.0,1.0,1.0,1.0
15747,23,1,0,0,1,0,6000.0,60045701.0,0.0,1.0,1.0,1.0
15749,43,1,0,0,1,0,10000.0,63634160.0,0.0,1.0,1.0,1.0
15750,27,1,0,0,1,0,18000.0,61365746.0,0.0,1.0,1.0,1.0
15751,26,0,0,0,1,0,12000.0,74650204.0,0.0,2.0,2.0,2.0
15752,37,1,2,2,1,0,8500.0,61917596.0,0.0,2.0,2.0,2.0
15753,49,1,0,0,1,0,18000.0,61938035.0,0.0,3.0,3.0,3.0
15754,55,1,2,0,1,0,15000.0,66778314.0,0.0,1.0,1.0,1.0
15755,63,0,3,1,1,0,6000.0,64351730.0,0.0,1.0,1.0,1.0
15756,36,1,2,2,1,0,8500.0,67215767.0,0.0,1.0,1.0,1.0
15757,53,0,0,0,1,1,14500.0,65379846.0,0.0,2.0,2.0,2.0
15758,38,1,2,2,1,0,15000.0,74817320.0,0.0,4.0,4.0,4.0
15759,43,1,0,0,1,0,8000.0,74957649.0,0.0,6.0,6.0,6.0
15760,47,1,2,1,1,0,5000.0,64456622.0,1.0,1.0,1.0,1.0
15761,50,0,3,1,1,0,8000.0,61517587.0,0.0,1.0,1.0,1.0
15762,38,0,2,2,1,0,25000.0,62077057.0,1.0,1.0,1.0,1.0
15764,26,0,0,0,1,0,15000.0,75014418.0,0.0,1.0,1.0,1.0
15765,43,0,3,2,1,0,6700.0,64915040.0,0.0,1.0,1.0,1.0
15766,25,1,0,0,1,0,12000.0,66089787.0,1.0,1.0,1.0,1.0
15767,38,1,0,0,1,0,7000.0,62130489.0,0.0,1.0,1.0,1.0
15768,32,0,2,2,1,0,15000.0,64844563.0,1.0,1.0,1.0,1.0
15769,42,1,2,1,1,0,15000.0,72299237.0,0.0,1.0,1.0,1.0
15770,30,0,2,2,1,0,25000.0,66590218.0,0.0,3.0,3.0,3.0
15771,43,1,6,3,1,0,12000.0,67335240.0,0.0,1.0,1.0,1.0
15772,30,0,1,1,1,0,40000.0,74999976.0,0.0,1.0,1.0,1.0
15773,26,1,0,0,1,0,10000.0,66752841.0,0.0,1.0,1.0,1.0
15774,27,0,1,1,1,0,13000.0,61364068.0,0.0,1.0,1.0,1.0
15775,33,1,1,1,1,0,5500.0,61939621.0,0.0,1.0,1.0,1.0
15776,23,0,2,2,1,0,18000.0,62941187.0,0.0,1.0,1.0,1.0
15777,46,0,0,0,1,0,20000.0,61146044.0,0.0,1.0,1.0,1.0
15778,56,1,0,0,1,0,18000.0,66656008.0,0.0,2.0,2.0,2.0
15779,28,0,0,0,1,0,14000.0,74841333.0,0.0,1.0,1.0,1.0
15780,23,0,0,0,1,0,15000.0,61123315.0,0.0,1.0,1.0,1.0
15781,56,0,1,0,1,0,18000.0,61957561.0,0.0,1.0,1.0,1.0
15782,24,0,0,0,1,0,14000.0,61225145.0,0.0,1.0,1.0,1.0
15783,57,1,0,0,1,1,23000.0,65391967.0,0.0,3.0,3.0,3.0
15784,60,1,2,0,0,1,9200.0,66776917.0,0.0,1.0,1.0,1.0
15785,50,1,0,0,1,0,15500.0,62020800.0,1.0,1.0,1.0,1.0
15786,47,1,4,1,1,0,10000.0,64584493.0,0.0,1.0,1.0,1.0
15787,50,1,0,0,1,0,15000.0,64838617.0,0.0,1.0,1.0,1.0
15788,33,1,2,2,1,0,11000.0,61525853.0,0.0,1.0,1.0,1.0
15790,32,1,1,1,1,0,7000.0,64364653.0,0.0,1.0,1.0,1.0
15791,36,1,2,2,1,0,8500.0,61837314.0,0.0,1.0,1.0,1.0
15793,31,1,2,2,1,0,17000.0,67019704.0,0.0,2.0,2.0,2.0
15794,22,0,0,0,1,0,15000.0,62135265.0,0.0,1.0,1.0,1.0
15796,26,0,0,0,1,0,12000.0,60469077.0,0.0,2.0,2.0,2.0
15797,59,1,2,0,1,0,8500.0,66753409.0,0.0,3.0,3.0,3.0
15798,36,1,1,1,1,0,13000.0,60474530.0,0.0,1.0,1.0,1.0
15799,57,1,0,0,0,1,5200.0,74024425.0,0.0,1.0,1.0,1.0
15800,54,1,3,2,0,1,22000.0,61312834.0,0.0,2.0,2.0,2.0
15802,63,1,2,0,0,1,9000.0,66904135.0,0.0,1.0,1.0,1.0
15803,52,1,1,0,1,0,7000.0,61858125.0,0.0,1.0,1.0,1.0
15804,31,1,2,2,1,0,11000.0,66766833.0,0.0,2.0,2.0,2.0
15805,38,1,0,0,1,0,6000.0,63635122.0,0.0,1.0,1.0,1.0
15806,29,1,0,0,1,0,6500.0,66853706.0,0.0,2.0,2.0,2.0
15808,48,1,2,0,1,0,8000.0,59963503.0,0.0,1.0,1.0,1.0
15809,34,0,2,2,1,0,20000.0,66858195.0,1.0,1.0,1.0,1.0
15810,34,1,2,0,1,0,18000.0,60113033.0,0.0,1.0,1.0,1.0
15811,44,1,1,1,1,0,35000.0,62372016.0,0.0,1.0,1.0,1.0
15812,56,1,0,0,0,1,11300.0,67162368.0,0.0,1.0,1.0,1.0
15814,35,0,2,2,1,0,15000.0,65422850.0,0.0,2.0,2.0,2.0
15815,31,0,1,1,1,0,12000.0,60461801.0,0.0,1.0,1.0,1.0
15816,61,1,0,0,0,1,7500.0,64458431.0,0.0,1.0,1.0,1.0
15817,24,0,1,1,1,0,25000.0,66915132.0,1.0,2.0,2.0,2.0
15818,35,0,0,0,1,0,60000.0,61078947.0,1.0,1.0,1.0,1.0
15819,33,1,3,3,1,0,15000.0,63103775.0,0.0,1.0,1.0,1.0
15821,31,1,1,1,1,0,14000.0,61103587.0,0.0,1.0,1.0,1.0
15822,26,0,0,0,1,0,10000.0,66831973.0,0.0,2.0,2.0,2.0
15823,32,1,1,1,1,0,10000.0,63911252.0,0.0,1.0,1.0,1.0
15824,48,0,1,1,1,0,6000.0,75276407.0,0.0,1.0,1.0,1.0
15826,34,0,2,2,1,0,25000.0,62809296.0,0.0,1.0,1.0,1.0
15827,59,0,2,0,0,1,20000.0,66834022.0,0.0,5.0,5.0,5.0
15828,27,0,1,1,1,0,15000.0,64469524.0,1.0,1.0,1.0,1.0
15829,54,1,1,0,1,0,6500.0,66714571.0,0.0,3.0,3.0,3.0
15830,27,1,1,1,1,0,17000.0,64360966.0,0.0,3.0,3.0,3.0
15831,33,0,1,2,1,0,12000.0,62177859.0,0.0,1.0,1.0,1.0
15832,25,0,1,1,1,0,14000.0,60093098.0,0.0,1.0,1.0,1.0
15833,49,1,2,0,1,0,15000.0,61940010.0,0.0,1.0,1.0,1.0
15834,40,1,2,0,1,0,15000.0,62493359.0,0.0,1.0,1.0,1.0
15836,25,0,0,0,1,0,8000.0,61963016.0,0.0,1.0,1.0,1.0
15837,31,0,1,0,1,0,22000.0,62378714.0,0.0,1.0,1.0,1.0
15838,26,1,1,1,1,0,6000.0,66709382.0,0.0,2.0,2.0,2.0
15839,48,1,2,0,1,1,5000.0,65227526.0,0.0,1.0,1.0,1.0
15840,27,1,1,1,1,0,15000.0,66759180.0,0.0,2.0,2.0,2.0
15841,61,1,0,0,0,1,5600.0,61363167.0,0.0,1.0,1.0,1.0
15842,59,0,2,0,1,0,20000.0,61365436.0,0.0,1.0,1.0,1.0
15843,33,0,1,1,1,0,18000.0,66760364.0,1.0,2.0,2.0,2.0
15844,33,1,1,1,1,0,14000.0,60043904.0,0.0,1.0,1.0,1.0
15845,23,0,0,0,1,0,10000.0,64585727.0,0.0,1.0,1.0,1.0
15846,51,1,0,0,1,0,10000.0,61314445.0,0.0,1.0,1.0,1.0
15847,50,1,2,0,1,0,5000.0,60532277.0,0.0,1.0,1.0,1.0
15849,23,0,0,0,1,0,23000.0,61291798.0,0.0,1.0,1.0,1.0
15850,63,1,0,0,1,0,25000.0,59928609.0,0.0,1.0,1.0,1.0
15851,32,0,1,0,1,0,20000.0,72265541.0,0.0,1.0,1.0,1.0
15852,46,1,2,0,1,0,12000.0,67319724.0,0.0,1.0,1.0,1.0
15853,45,1,4,4,1,0,8000.0,61964923.0,0.0,1.0,1.0,1.0
15854,42,1,1,1,1,0,15000.0,60452616.0,0.0,1.0,1.0,1.0
15855,43,1,1,0,1,0,15000.0,67233944.0,0.0,3.0,3.0,3.0
15856,26,0,0,0,1,0,10000.0,63604939.0,1.0,1.0,1.0,1.0
15857,24,1,0,0,1,0,15000.0,64434440.0,0.0,1.0,1.0,1.0
15858,31,0,2,2,1,0,12000.0,61381798.0,1.0,1.0,1.0,1.0
15859,45,1,2,0,1,0,10000.0,67329180.0,1.0,1.0,1.0,1.0
15860,49,1,3,2,1,0,30000.0,64908738.0,0.0,1.0,1.0,1.0
15861,49,1,0,0,1,0,10000.0,61245204.0,0.0,1.0,1.0,1.0
15862,41,0,0,0,1,0,35000.0,61444509.0,0.0,2.0,2.0,2.0
15863,25,0,0,0,1,0,9000.0,60470043.0,0.0,1.0,1.0,1.0
15864,25,1,1,1,1,0,35000.0,74277978.0,0.0,1.0,1.0,1.0
15865,52,1,3,0,1,0,7000.0,66713928.0,0.0,2.0,2.0,2.0
15866,45,1,5,2,1,0,25000.0,74835139.0,1.0,1.0,1.0,1.0
15867,38,0,1,1,1,0,10000.0,61841376.0,0.0,1.0,1.0,1.0
15868,39,0,1,0,1,0,28000.0,62596271.0,0.0,1.0,1.0,1.0
15869,35,0,2,0,1,0,30000.0,61253616.0,0.0,1.0,1.0,1.0
15870,52,1,2,0,1,0,12000.0,62237743.0,0.0,1.0,1.0,1.0
15871,27,0,1,1,1,0,10000.0,61062069.0,1.0,1.0,1.0,1.0
15872,62,1,2,0,0,1,6300.0,62375938.0,0.0,1.0,1.0,1.0
15873,62,0,1,0,0,1,11000.0,73832495.0,0.0,1.0,1.0,1.0
15874,32,0,1,1,1,0,35000.0,61048180.0,0.0,1.0,1.0,1.0
15875,45,1,2,0,1,0,14000.0,62164953.0,0.0,1.0,1.0,1.0
15877,33,1,1,1,1,0,10000.0,64371311.0,0.0,1.0,1.0,1.0
15878,23,0,1,2,1,0,15000.0,74539939.0,0.0,1.0,1.0,1.0
15879,26,0,1,1,1,0,8100.0,75208052.0,1.0,2.0,2.0,2.0
15880,41,1,1,1,1,0,8000.0,61429639.0,0.0,3.0,3.0,3.0
15881,33,0,0,0,1,0,10000.0,61523494.0,0.0,1.0,1.0,1.0
15882,57,0,0,0,1,0,9000.0,72275686.0,0.0,1.0,1.0,1.0
15883,29,1,1,1,1,0,8000.0,62014480.0,0.0,1.0,1.0,1.0
15884,37,0,2,2,1,0,12000.0,62018147.0,0.0,1.0,1.0,1.0
15885,51,1,2,0,1,0,8700.0,61229612.0,0.0,1.0,1.0,1.0
15886,24,1,0,0,1,0,15000.0,67209824.0,0.0,1.0,1.0,1.0
15887,46,0,1,1,1,0,15000.0,62941862.0,0.0,1.0,1.0,1.0
15888,49,1,2,2,1,0,15000.0,62935731.0,0.0,1.0,1.0,1.0
15889,50,0,3,1,1,0,15000.0,63980821.0,0.0,1.0,1.0,1.0
15890,61,1,3,0,0,1,7500.0,62490929.0,0.0,1.0,1.0,1.0
15891,47,1,3,1,1,0,6000.0,60382748.0,0.0,1.0,1.0,1.0
15892,37,1,1,1,1,0,10000.0,66327197.0,0.0,2.0,2.0,2.0
15893,54,1,0,0,1,1,20000.0,60531892.0,0.0,1.0,1.0,1.0
15894,28,1,0,0,1,0,26000.0,66899773.0,0.0,6.0,6.0,6.0
15895,31,1,2,2,1,0,8000.0,66926247.0,0.0,2.0,2.0,2.0
15896,33,1,2,2,1,0,12000.0,63914749.0,0.0,1.0,1.0,1.0
15897,54,1,2,1,1,1,17000.0,64827233.0,0.0,1.0,1.0,1.0
15898,36,1,1,1,1,0,17500.0,60112595.0,0.0,1.0,1.0,1.0
15899,43,1,1,0,1,0,10000.0,60456601.0,0.0,1.0,1.0,1.0
15900,43,0,1,1,1,0,15000.0,62235249.0,0.0,2.0,2.0,2.0
15901,38,0,0,0,1,0,13000.0,66970158.0,0.0,1.0,1.0,1.0
15902,52,1,0,0,1,0,9100.0,61527649.0,0.0,1.0,1.0,1.0
15903,22,0,0,0,1,0,8000.0,62800005.0,0.0,1.0,1.0,1.0
15904,28,1,1,1,1,0,5500.0,62612238.0,0.0,1.0,1.0,1.0
15905,26,1,0,0,1,0,15000.0,66078832.0,0.0,1.0,1.0,1.0
15906,33,0,0,0,1,0,20000.0,63633352.0,0.0,1.0,1.0,1.0
15907,37,0,2,2,1,0,12000.0,66906854.0,0.0,1.0,1.0,1.0
15908,46,1,0,0,0,1,6000.0,74649063.0,0.0,2.0,2.0,2.0
15909,48,1,1,1,1,0,17000.0,63893419.0,1.0,1.0,1.0,1.0
15910,48,1,1,0,0,1,10000.0,62609550.0,0.0,1.0,1.0,1.0
15911,56,1,0,0,0,1,14000.0,67205657.0,0.0,1.0,1.0,1.0
15912,35,1,3,3,1,0,10000.0,75211499.0,0.0,1.0,1.0,1.0
15913,48,1,0,0,1,0,20000.0,62497701.0,0.0,1.0,1.0,1.0
15914,39,1,2,1,1,0,20000.0,61441414.0,0.0,2.0,2.0,2.0
15915,51,1,2,0,0,1,8000.0,67148666.0,0.0,2.0,2.0,2.0
15916,51,1,0,0,1,0,20000.0,75071301.0,1.0,1.0,1.0,1.0
15918,47,1,1,0,1,0,25000.0,62445078.0,1.0,1.0,1.0,1.0
15919,31,0,0,0,1,0,25000.0,61918389.0,1.0,2.0,2.0,2.0
15920,59,0,2,0,0,1,9000.0,64843781.0,0.0,1.0,1.0,1.0
15921,52,1,1,1,1,0,22000.0,61531571.0,0.0,2.0,2.0,2.0
15922,31,0,0,0,1,0,25000.0,61530550.0,1.0,1.0,1.0,1.0
15923,55,1,0,0,1,0,10000.0,74026996.0,0.0,1.0,1.0,1.0
15924,53,1,1,0,1,0,11500.0,60381508.0,0.0,1.0,1.0,1.0
15925,23,0,0,0,1,0,20000.0,61920908.0,1.0,4.0,4.0,4.0
15926,39,1,1,0,1,0,12000.0,66194979.0,0.0,1.0,1.0,1.0
15927,36,1,1,1,1,0,10000.0,67425774.0,0.0,1.0,1.0,1.0
15928,47,1,1,1,1,0,15000.0,75003669.0,0.0,2.0,2.0,2.0
15929,43,1,0,0,1,0,10000.0,61964098.0,0.0,1.0,1.0,1.0
15930,36,0,0,0,1,0,20000.0,64851198.0,1.0,1.0,1.0,1.0
15931,33,0,1,1,1,0,15000.0,66857083.0,0.0,3.0,3.0,3.0
15932,23,1,0,0,1,0,20000.0,74842225.0,0.0,3.0,3.0,3.0
15933,49,1,0,0,1,0,6000.0,64345160.0,0.0,1.0,1.0,1.0
15934,24,1,0,0,1,0,10000.0,65419354.0,0.0,1.0,1.0,1.0
15935,52,1,1,0,1,0,12000.0,61114163.0,0.0,1.0,1.0,1.0
15937,31,0,1,1,1,0,18700.0,66664979.0,0.0,4.0,4.0,4.0
15938,35,0,2,2,1,0,20000.0,62014487.0,0.0,1.0,1.0,1.0
15939,35,1,0,0,1,0,35000.0,67546396.0,0.0,3.0,3.0,3.0
15940,42,1,2,1,1,0,15000.0,67313009.0,0.0,2.0,2.0,2.0
15941,22,1,0,0,1,0,7000.0,65484270.0,0.0,1.0,1.0,1.0
15942,59,1,0,0,0,1,5000.0,62035101.0,0.0,1.0,1.0,1.0
15943,32,0,1,1,1,0,15000.0,64369906.0,1.0,1.0,1.0,1.0
15944,41,1,2,2,1,0,25000.0,75006033.0,0.0,1.0,1.0,1.0
15945,44,1,2,0,1,0,9400.0,60452940.0,0.0,1.0,1.0,1.0
15946,49,1,3,0,1,0,7500.0,65205793.0,0.0,1.0,1.0,1.0
15947,35,1,2,2,1,0,5000.0,66589636.0,0.0,2.0,2.0,2.0
15948,24,0,0,0,1,0,23000.0,67163245.0,0.0,1.0,1.0,1.0
15949,57,0,2,0,1,0,18000.0,59975501.0,0.0,1.0,1.0,1.0
15950,58,1,3,0,1,1,15000.0,64464977.0,0.0,1.0,1.0,1.0
15951,29,1,1,1,1,0,30000.0,74464246.0,0.0,2.0,2.0,2.0
15952,39,1,2,2,1,0,20000.0,64348272.0,0.0,1.0,1.0,1.0
15953,61,1,0,0,0,1,6000.0,61249850.0,0.0,1.0,1.0,1.0
15954,56,0,3,0,1,0,6000.0,64467790.0,0.0,1.0,1.0,1.0
15955,31,1,0,0,1,0,25000.0,62492119.0,0.0,1.0,1.0,1.0
15956,40,0,1,1,1,0,20000.0,66715673.0,0.0,1.0,1.0,1.0
15957,26,1,1,1,1,0,15000.0,66074495.0,0.0,1.0,1.0,1.0
15958,34,1,1,1,1,0,16000.0,60379211.0,1.0,1.0,1.0,1.0
15959,45,0,1,1,1,0,10000.0,63918975.0,0.0,1.0,1.0,1.0
15960,47,1,3,1,1,0,22000.0,61453912.0,0.0,2.0,2.0,2.0
15961,29,1,1,1,1,0,29000.0,62369859.0,1.0,1.0,1.0,1.0
15962,49,0,2,0,0,1,12000.0,61305672.0,0.0,1.0,1.0,1.0
15963,24,1,0,0,1,0,15000.0,65568463.0,0.0,1.0,1.0,1.0
15964,42,1,1,1,1,0,9000.0,61109471.0,0.0,1.0,1.0,1.0
15965,35,1,1,1,1,0,9000.0,60382662.0,0.0,1.0,1.0,1.0
15966,38,1,1,1,1,0,10000.0,66671041.0,0.0,3.0,3.0,3.0
15967,35,1,2,2,1,0,15000.0,64460882.0,0.0,1.0,1.0,1.0
15968,41,0,2,2,1,0,12500.0,72273334.0,0.0,1.0,1.0,1.0
15969,39,0,2,2,1,0,27000.0,72295184.0,0.0,1.0,1.0,1.0
15970,39,1,1,0,1,0,10000.0,66409426.0,0.0,3.0,3.0,3.0
15971,44,1,1,1,1,0,20000.0,59960473.0,0.0,1.0,1.0,1.0
15972,55,1,0,0,1,0,5000.0,62233082.0,0.0,1.0,1.0,1.0
15973,32,0,1,1,1,0,25000.0,67081559.0,0.0,2.0,2.0,2.0
15974,53,1,0,0,1,0,10000.0,67018097.0,0.0,3.0,3.0,3.0
15975,37,1,0,0,1,0,10000.0,59938227.0,0.0,1.0,1.0,1.0
15976,23,0,0,0,1,0,16000.0,74647457.0,0.0,1.0,1.0,1.0
15977,35,1,1,1,1,0,16000.0,60087960.0,0.0,1.0,1.0,1.0
15978,41,0,0,0,1,0,16000.0,61434460.0,0.0,2.0,2.0,2.0
15980,54,0,2,0,0,1,21000.0,62496003.0,0.0,1.0,1.0,1.0
15981,28,1,0,0,1,0,12000.0,75000230.0,0.0,1.0,1.0,1.0
15982,37,1,2,1,1,0,8000.0,62081562.0,0.0,1.0,1.0,1.0
15983,37,1,2,2,1,0,19000.0,63585489.0,0.0,1.0,1.0,1.0
15984,26,0,0,0,1,0,17800.0,64849819.0,0.0,1.0,1.0,1.0
15986,46,1,2,0,1,0,8000.0,62372372.0,0.0,1.0,1.0,1.0
15987,38,0,1,1,1,0,8000.0,67097280.0,0.0,2.0,2.0,2.0
15989,53,1,1,0,1,0,6800.0,75028707.0,0.0,3.0,3.0,3.0
15990,27,0,0,0,1,0,12000.0,74947406.0,0.0,1.0,1.0,1.0
15991,53,0,0,0,1,0,25000.0,62598441.0,1.0,1.0,1.0,1.0
15992,26,1,0,0,1,0,27000.0,74479695.0,1.0,2.0,2.0,2.0
15993,27,1,2,2,1,0,4300.0,61925188.0,0.0,1.0,1.0,1.0
15994,24,0,0,0,1,0,15000.0,62508952.0,0.0,1.0,1.0,1.0
15995,39,1,2,2,1,0,25000.0,60468613.0,1.0,2.0,2.0,2.0
15996,50,1,1,0,1,0,9000.0,67546794.0,0.0,1.0,1.0,1.0
15997,50,1,1,0,1,0,6000.0,61919892.0,0.0,2.0,2.0,2.0
15998,37,0,3,2,1,0,20000.0,74524136.0,0.0,2.0,2.0,2.0
15999,25,1,1,1,1,0,14300.0,66854478.0,0.0,2.0,2.0,2.0
16000,40,0,0,0,1,0,8000.0,61382161.0,0.0,3.0,3.0,3.0
16001,26,0,0,0,1,0,25000.0,62496987.0,0.0,1.0,1.0,1.0
16002,35,1,2,2,1,0,15000.0,62088787.0,1.0,1.0,1.0,1.0
16003,26,0,1,1,1,0,7000.0,64886053.0,0.0,1.0,1.0,1.0
16004,62,1,0,0,1,0,8000.0,67028688.0,0.0,1.0,1.0,1.0
16005,45,1,3,1,1,0,5000.0,60469404.0,0.0,2.0,2.0,2.0
16006,50,1,3,1,1,0,9000.0,67431217.0,0.0,2.0,2.0,2.0
16007,45,0,2,2,1,0,9000.0,60471991.0,0.0,1.0,1.0,1.0
16008,40,0,0,0,1,0,15000.0,74480391.0,0.0,1.0,1.0,1.0
16009,37,1,2,2,1,0,8000.0,73839278.0,0.0,1.0,1.0,1.0
16010,44,0,1,1,1,0,7000.0,75030680.0,0.0,2.0,2.0,2.0
16012,30,1,2,1,1,0,8900.0,64466282.0,0.0,1.0,1.0,1.0
16013,28,0,1,2,1,0,7000.0,62080734.0,0.0,1.0,1.0,1.0
16014,31,0,0,0,1,0,15000.0,74463553.0,0.0,1.0,1.0,1.0
16015,34,1,1,1,1,0,15000.0,61077620.0,0.0,1.0,1.0,1.0
16016,37,1,2,2,0,1,7000.0,75277449.0,0.0,1.0,1.0,1.0
16017,40,0,2,2,1,0,14000.0,59925200.0,0.0,1.0,1.0,1.0
16018,57,0,2,0,0,1,9000.0,62093827.0,0.0,1.0,1.0,1.0
16019,41,1,0,0,1,0,10000.0,62018063.0,0.0,1.0,1.0,1.0
16020,26,0,1,1,1,0,15000.0,67164372.0,0.0,1.0,1.0,1.0
16021,63,1,2,0,0,1,8000.0,67160348.0,0.0,6.0,6.0,6.0
